OBJECTID,USER_RMSOccurrenceDate,USER_RMSOccurrenceHour,USER_Incident,USER_NIBRSClass,USER_NIBRSDescription,USER_District,USER_Beat,USER_Premise,USER_OffenseAddressMiddle,USER_BlockRange,USER_StreetName,USER_StreetType,USER_Suffix,USER_ZIPCode,USER_ORI,DISTRICT_1,SNBNAME,OLC,newdate
4532615,1662940800000,20,123158222,23F,Theft from motor vehicle,18,18F20,"Parking Lot, Garage",5049 WESTHEIMER,5000-5099,WESTHEIMER,RD,,77056,TXHPD0000,G,GREATER UPTOWN,76X6PGRP+7X,2022-09-11
4532616,1663027200000,15,123566222,23F,Theft from motor vehicle,18,18F20,Shopping Mall,5049 WESTHEIMER,5000-5099,WESTHEIMER,RD,,77056,TXHPD0000,G,GREATER UPTOWN,76X6PGRP+7X,2022-09-12
4532617,1663027200000,19,123655922,23G,Theft of motor vehicle parts or accessory,18,18F20,"Parking Lot, Garage",5049 WESTHEIMER,5000-5099,WESTHEIMER,RD,,77056,TXHPD0000,G,GREATER UPTOWN,76X6PGRP+7X,2022-09-12
4532618,1663113600000,16,124128322,23F,Theft from motor vehicle,18,18F20,Shopping Mall,5049 WESTHEIMER,5000-5099,WESTHEIMER,RD,,77056,TXHPD0000,G,GREATER UPTOWN,76X6PGRP+7X,2022-09-13
4532621,1663286400000,17,125179122,23F,Theft from motor vehicle,18,18F20,Shopping Mall,5049 WESTHEIMER,5000-5099,WESTHEIMER,RD,,77056,TXHPD0000,G,GREATER UPTOWN,76X6PGRP+7X,2022-09-15
4532704,1662940800000,18,123978822,240,Motor vehicle theft,18,18F20,"Parking Lot, Garage",4949 WESTHEIMER,4900-4999,WESTHEIMER,RD,,77056,TXHPD0000,G,GREATER UPTOWN,76X6PGRQ+8V,2022-09-11
4532705,1662940800000,19,123197922,240,Motor vehicle theft,18,18F20,"Residence, Home (Includes Apartment)",4949 WESTHEIMER,4900-4999,WESTHEIMER,RD,,77056,TXHPD0000,G,GREATER UPTOWN,76X6PGRQ+8V,2022-09-11
4532706,1663027200000,14,123505422,23B,Purse-snatching,18,18F20,"Parking Lot, Garage",4949 WESTHEIMER,4900-4999,WESTHEIMER,RD,,77056,TXHPD0000,G,GREATER UPTOWN,76X6PGRQ+8V,2022-09-12
4532721,1663113600000,06,124150222,290,"Destruction, damage, vandalism",10,10H40,"Parking Lot, Garage",849 ALABAMA,800-899,ALABAMA,ST,,77002,TXHPD0000,C,MIDTOWN,76X6PJQ9+GF,2022-09-13
4532723,1663113600000,19,124429522,23F,Theft from motor vehicle,10,10H40,"Parking Lot, Garage",849 ALABAMA,800-899,ALABAMA,ST,,77002,TXHPD0000,C,MIDTOWN,76X6PJQ9+GF,2022-09-13
4532745,1663113600000,19,124262622,23F,Theft from motor vehicle,01,01A50,"Parking Lot, Garage",4749 WESTHEIMER,4700-4799,WESTHEIMER,RD,,77027,TXHPD0000,G,AFTON OAKS / RIVER OAKS AREA,76X6PGRV+C8,2022-09-13
4532746,1663113600000,17,124427722,23G,Theft of motor vehicle parts or accessory,01,01A50,"Other, Unknown",4749 WESTHEIMER,4700-4799,WESTHEIMER,RD,,77027,TXHPD0000,G,AFTON OAKS / RIVER OAKS AREA,76X6PGRV+C8,2022-09-13
4532775,1663113600000,22,124318222,23G,Theft of motor vehicle parts or accessory,18,18F30,"Residence, Home (Includes Apartment)",6249 BURGOYNE,6200-6299,BURGOYNE,DR,,77057,TXHPD0000,G,GREATER UPTOWN,76X6PGR4+XC,2022-09-13
4532809,1663027200000,00,123360522,26B,"Credit card, ATM fraud",11,11H10,"Residence, Home (Includes Apartment)",6449 TEXAS,6400-6499,TEXAS,ST,,77011,TXHPD0000,I,MAGNOLIA PARK,76X6PMQQ+62,2022-09-12
4532815,1662854400000,23,122783922,23F,Theft from motor vehicle,10,10H40,"Highway, Road, Street, Alley",1749 TUAM,1700-1799,TUAM,,,77004,TXHPD0000,D,MIDTOWN,76X6PJQJ+V9,2022-09-10
4532816,1663113600000,20,124178622,23H,All other larceny,01,01A50,"Grocery, Supermarket",3849 WESTHEIMER,3800-3899,WESTHEIMER,RD,,77027,TXHPD0000,G,GREENWAY / UPPER KIRBY AREA,76X6PHR4+MX,2022-09-13
4532821,1663200000000,10,124581322,23C,Shoplifting,11,11H10,Convenience Store,249 WAYSIDE,200-299,WAYSIDE,DR,S,77011,TXHPD0000,I,MAGNOLIA PARK,76X6PMQV+6J,2022-09-14
4532822,1663200000000,16,124572822,23C,Shoplifting,11,11H10,Convenience Store,249 WAYSIDE,200-299,WAYSIDE,DR,S,77011,TXHPD0000,I,MAGNOLIA PARK,76X6PMQV+6J,2022-09-14
4532834,1662940800000,09,122865622,23C,Shoplifting,11,11H10,"Other, Unknown",849 75TH,800-899,75TH,ST,S,77023,TXHPD0000,I,MAGNOLIA PARK,76X6PPQ5+3X,2022-09-11
4532843,1663113600000,19,124368122,23G,Theft of motor vehicle parts or accessory,18,18F30,"Residence, Home (Includes Apartment)",6249 MEADOW LAKE,6200-6299,MEADOW LAKE,LN,,77057,TXHPD0000,G,GREATER UPTOWN,76X6PGV4+7C,2022-09-13
4532844,1663200000000,11,124431722,290,"Destruction, damage, vandalism",10,10H40,"Highway, Road, Street, Alley",1549 ANITA,1500-1599,ANITA,ST,,77004,TXHPD0000,D,MIDTOWN,76X6PJRH+2F,2022-09-14
4532846,1663027200000,23,123851522,23F,Theft from motor vehicle,20,20G70,"Parking Lot, Garage",12849 WHITTINGTON,12800-12899,WHITTINGTON,DR,,77077,TXHPD0000,G,ELDRIDGE / WEST OAKS,76X6P9WP+GQ,2022-09-12
4532860,1663113600000,22,124365022,23F,Theft from motor vehicle,18,18F20,"Parking Lot, Garage",2549 YORKTOWN,2500-2599,YORKTOWN,ST,,77056,TXHPD0000,G,GREATER UPTOWN,76X6PGVH+3P,2022-09-13
4532861,1663113600000,22,124365022,240,Motor vehicle theft,18,18F20,"Parking Lot, Garage",2549 YORKTOWN,2500-2599,YORKTOWN,ST,,77056,TXHPD0000,G,GREATER UPTOWN,76X6PGVH+3P,2022-09-13
4532862,1663200000000,00,124518622,23H,All other larceny,18,18F20,"Residence, Home (Includes Apartment)",2549 YORKTOWN,2500-2599,YORKTOWN,ST,,77056,TXHPD0000,G,GREATER UPTOWN,76X6PGVH+3P,2022-09-14
4532867,1662854400000,17,123873422,23H,All other larceny,01,01A30,"Parking Lot, Garage",2749 REVERE,2700-2799,REVERE,,,77098,TXHPD0000,C,GREENWAY / UPPER KIRBY AREA,76X6PHRM+GF,2022-09-10
4532872,1663027200000,13,125001922,250,"Counterfeiting, forgery",20,20G70,"Residence, Home (Includes Apartment)",12749 WHITTINGTON,12700-12799,WHITTINGTON,DR,,77077,TXHPD0000,G,ELDRIDGE / WEST OAKS,76X6P9WQ+HQ,2022-09-12
4532876,1663113600000,09,125199822,220,"Burglary, Breaking and Entering",10,10H50,"Residence, Home (Includes Apartment)",2349 BASTROP,2300-2399,BASTROP,ST,,77004,TXHPD0000,D,GREATER THIRD WARD,76X6PJRQ+28,2022-09-13
4532883,1663113600000,02,124332722,23G,Theft of motor vehicle parts or accessory,01,01A50,"Parking Lot, Garage",3449 WESTHEIMER,3400-3499,WESTHEIMER,RD,,77027,TXHPD0000,C,GREENWAY / UPPER KIRBY AREA,76X6PHR9+RH,2022-09-13
4532886,1662940800000,01,122750722,120,Robbery,10,10H40,"Highway, Road, Street, Alley",1349 ROSALIE,1300-1399,ROSALIE,,,77004,TXHPD0000,D,MIDTOWN,76X6PJRG+5H,2022-09-11
4532894,1663027200000,22,123899922,220,"Burglary, Breaking and Entering",11,11H10,"Commercial, Office Building",949 75TH,900-999,75TH,ST,S,77023,TXHPD0000,I,MAGNOLIA PARK,76X6PPQ6+83,2022-09-12
4532901,1663113600000,16,124069722,23C,Shoplifting,01,01A40,"Drug Store, Doctors Office, Hospital",2949 WESTHEIMER,2900-2999,WESTHEIMER,RD,,77019,TXHPD0000,C,GREENWAY / UPPER KIRBY AREA,76X6PHRG+RX,2022-09-13
4532935,1663372800000,02,125408422,23H,All other larceny,10,10H20,"Residence, Home (Includes Apartment)",1249 CULLEN,1200-1299,CULLEN,BLVD,,77023,TXHPD0000,I,GREATER EASTWOOD,76X6PMR6+4G,2022-09-16
4532940,1663027200000,18,123604422,26A,"False pretenses, swindle",11,11H10,"Residence, Home (Includes Apartment)",7049 CANAL,7000-7099,CANAL,ST,,77011,TXHPD0000,I,MAGNOLIA PARK,76X6PPQ2+PF,2022-09-12
4532950,1663200000000,23,124867122,240,Motor vehicle theft,01,01A20,"Residence, Home (Includes Apartment)",3449 LOUISIANA,3400-3499,LOUISIANA,ST,,77002,TXHPD0000,C,MIDTOWN,76X6PJR9+JM,2022-09-14
4532956,1662940800000,07,123117422,290,"Destruction, damage, vandalism",01,01A30,"Other, Unknown",2149 WESTHEIMER,2100-2199,WESTHEIMER,RD,,77098,TXHPD0000,C,GREENWAY / UPPER KIRBY AREA,76X6PHVP+2X,2022-09-11
4532957,1663113600000,21,124259122,23F,Theft from motor vehicle,01,01A30,"Residence, Home (Includes Apartment)",2149 WESTHEIMER,2100-2199,WESTHEIMER,RD,,77019,TXHPD0000,C,GREENWAY / UPPER KIRBY AREA,76X6PHVP+2X,2022-09-13
4532958,1662940800000,20,123297222,240,Motor vehicle theft,18,18F40,"Parking Lot, Garage",6349 CHEVY CHASE,6300-6399,CHEVY CHASE,DR,,77057,TXHPD0000,G,GREATER UPTOWN,76X6PGV3+W6,2022-09-11
4532967,1662854400000,03,122447222,23F,Theft from motor vehicle,01,01A30,"Other, Unknown",2049 WESTHEIMER,2000-2099,WESTHEIMER,RD,,77019,TXHPD0000,C,NEARTOWN - MONTROSE,76X6PHVQ+2V,2022-09-10
4532968,1662854400000,06,122473522,23F,Theft from motor vehicle,01,01A30,"Other, Unknown",2049 WESTHEIMER,2000-2099,WESTHEIMER,RD,,77019,TXHPD0000,C,NEARTOWN - MONTROSE,76X6PHVQ+2V,2022-09-10
4532969,1662940800000,18,123399822,23C,Shoplifting,01,01A30,"Department, Discount Store",2049 WESTHEIMER,2000-2099,WESTHEIMER,RD,,77098,TXHPD0000,C,NEARTOWN - MONTROSE,76X6PHVQ+2V,2022-09-11
4532983,1663286400000,00,124880022,210,"Extortion, Blackmail",20,20G80,"Residence, Home (Includes Apartment)",1849 ENCLAVE,1800-1899,ENCLAVE,PKWY,,77077,TXHPD0000,G,ELDRIDGE / WEST OAKS,76X6P9XJ+6J,2022-09-15
4532984,1663027200000,19,123839722,23H,All other larceny,10,10H50,Construction Site,2449 GRAY,2400-2499,GRAY,ST,,77003,TXHPD0000,D,GREATER THIRD WARD,76X6PJRR+GC,2022-09-12
4532988,1662940800000,13,122974622,23F,Theft from motor vehicle,10,10H40,"Highway, Road, Street, Alley",1349 TUAM,1300-1399,TUAM,,,77004,TXHPD0000,D,MIDTOWN,76X6PJRG+PX,2022-09-11
4532992,1663200000000,14,124516522,23C,Shoplifting,18,18F20,"Department, Discount Store",2149 POST OAK,2100-2199,POST OAK,BLVD,,77056,TXHPD0000,G,GREATER UPTOWN,76X6PGVQ+MH,2022-09-14
4532996,1662940800000,03,122765622,290,"Destruction, damage, vandalism",11,11H10,"Residence, Home (Includes Apartment)",7349 AVENUE J,7300-7399,AVENUE J,,,77011,TXHPD0000,I,MAGNOLIA PARK,76X6PPQ4+VW,2022-09-11
4533000,1663200000000,13,124486222,120,Robbery,10,10H20,"Highway, Road, Street, Alley",1149 CULLEN,1100-1199,CULLEN,BLVD,,77023,TXHPD0000,I,GREATER EASTWOOD,76X6PMR6+9J,2022-09-14
4533013,1663113600000,16,124492022,290,"Destruction, damage, vandalism",01,01A20,"Residence, Home (Includes Apartment)",3349 LOUISIANA,3300-3399,LOUISIANA,ST,,77006,TXHPD0000,C,MIDTOWN,76X6PJR9+VV,2022-09-13
4533014,1662854400000,15,122538222,240,Motor vehicle theft,18,18F40,"Parking Lot, Garage",9449 BRIAR FOREST,9400-9499,BRIAR FOREST,DR,,77063,TXHPD0000,G,MID WEST,76X6PFW8+FF,2022-09-10
4533015,1662940800000,16,123047722,290,"Destruction, damage, vandalism",18,18F40,"Residence, Home (Includes Apartment)",9449 BRIAR FOREST,9400-9499,BRIAR FOREST,DR,,77063,TXHPD0000,G,MID WEST,76X6PFW8+FF,2022-09-11
4533016,1663200000000,17,124766522,220,"Burglary, Breaking and Entering",18,18F40,"Residence, Home (Includes Apartment)",9449 BRIAR FOREST,9400-9499,BRIAR FOREST,DR,,77063,TXHPD0000,G,MID WEST,76X6PFW8+FF,2022-09-14
4533018,1663027200000,08,123840122,220,"Burglary, Breaking and Entering",18,18F40,"Residence, Home (Includes Apartment)",9449 BRIAR FOREST,9400-9499,BRIAR FOREST,DR,,77063,TXHPD0000,G,MID WEST,76X6PFW8+FF,2022-09-12
4533026,1662854400000,13,122527622,23F,Theft from motor vehicle,02,02A30,"Parking Lot, Garage",2449 SHEPHERD,2400-2499,SHEPHERD,DR,N,77008,TXHPD0000,C,NEARTOWN - MONTROSE,76X6PHVQ+6P,2022-09-10
4533027,1663113600000,13,123971122,120,Robbery,01,01A30,Speciality Store,2449 SHEPHERD,2400-2499,SHEPHERD,DR,S,77019,TXHPD0000,C,NEARTOWN - MONTROSE,76X6PHVQ+6P,2022-09-13
4533034,1663372800000,03,125394422,23C,Shoplifting,18,18F40,Speciality Store,9549 BRIAR FOREST,9500-9599,BRIAR FOREST,DR,,77063,TXHPD0000,G,MID WEST,76X6PFW7+HJ,2022-09-16
4533053,1663372800000,11,125511022,23H,All other larceny,01,01A30,"Other, Unknown",2549 MORSE,2500-2599,MORSE,ST,,77019,TXHPD0000,C,NEARTOWN - MONTROSE,76X6PHVV+7R,2022-09-16
4533055,1662940800000,14,123117922,23F,Theft from motor vehicle,20,20G20,"Residence, Home (Includes Apartment)",10949 BRIAR FOREST,10900-10999,BRIAR FOREST,DR,,77042,TXHPD0000,G,BRIAR FOREST,76X6PCXJ+27,2022-09-11
4533056,1662854400000,19,122625922,290,"Destruction, damage, vandalism",20,20G20,"Parking Lot, Garage",10949 BRIAR FOREST,10900-10999,BRIAR FOREST,DR,,77042,TXHPD0000,G,BRIAR FOREST,76X6PCXJ+27,2022-09-10
4533057,1663027200000,15,124042822,23F,Theft from motor vehicle,20,20G20,"Parking Lot, Garage",10949 BRIAR FOREST,10900-10999,BRIAR FOREST,DR,,77042,TXHPD0000,G,BRIAR FOREST,76X6PCXJ+27,2022-09-12
4533087,1663027200000,19,123918522,290,"Destruction, damage, vandalism",18,18F20,"Residence, Home (Includes Apartment)",5449 CHEVY CHASE,5400-5499,CHEVY CHASE,DR,,77056,TXHPD0000,G,GREATER UPTOWN,76X6PGWJ+32,2022-09-12
4533088,1662940800000,07,123191222,23F,Theft from motor vehicle,20,20G40,Convenience Store,11149 BRIAR FOREST,11100-11199,BRIAR FOREST,DR,,77042,TXHPD0000,G,BRIAR FOREST,76X6PCXG+5H,2022-09-11
4533089,1662940800000,16,123058922,250,"Counterfeiting, forgery",20,20G20,"Highway, Road, Street, Alley",11049 BRIAR FOREST,11000-11099,BRIAR FOREST,DR,,77042,TXHPD0000,G,BRIAR FOREST,76X6PCXH+4M,2022-09-11
4533094,1663027200000,08,123355022,23F,Theft from motor vehicle,10,10H40,"Parking Lot, Garage",3249 LOUISIANA,3200-3299,LOUISIANA,ST,,77006,TXHPD0000,C,MIDTOWN,76X6PJVC+43,2022-09-12
4533098,1663286400000,22,125327322,23F,Theft from motor vehicle,10,10H50,"Highway, Road, Street, Alley",2249 GRAY,2200-2299,GRAY,ST,,77003,TXHPD0000,D,GREATER THIRD WARD,76X6PJRQ+WP,2022-09-15
4533099,1663027200000,23,123792422,23F,Theft from motor vehicle,20,20G80,"Parking Lot, Garage",1749 ENCLAVE,1700-1799,ENCLAVE,PKWY,,77077,TXHPD0000,G,ELDRIDGE / WEST OAKS,76X6P9XJ+JM,2022-09-12
4533101,1663113600000,06,123800222,23F,Theft from motor vehicle,11,11H10,Auto Dealership New/Used,6849 CANAL,6800-6899,CANAL,ST,,77011,TXHPD0000,I,MAGNOLIA PARK,76X6PMRW+8H,2022-09-13
4533133,1663286400000,12,124993922,290,"Destruction, damage, vandalism",18,18F30,"Parking Lot, Garage",5849 INWOOD,5800-5899,INWOOD,DR,,77057,TXHPD0000,G,GREATER UPTOWN,76X6PGW8+94,2022-09-15
4533173,1663286400000,22,125479222,23G,Theft of motor vehicle parts or accessory,10,10H30,"Residence, Home (Includes Apartment)",1249 SAMPSON,1200-1299,SAMPSON,ST,,,TXHPD0000,I,GREATER EASTWOOD,76X6PMV3+3M,2022-09-15
4533198,1662854400000,00,122418622,220,"Burglary, Breaking and Entering",01,01A20,"Other, Unknown",549 ELGIN,500-599,ELGIN,ST,,77006,TXHPD0000,C,MIDTOWN,76X6PJV9+JM,2022-09-10
4533218,1663286400000,02,124802722,23H,All other larceny,11,11H10,"Highway, Road, Street, Alley",849 WAYSIDE,800-899,WAYSIDE,DR,,77011,TXHPD0000,I,MAGNOLIA PARK,76X6PMRW+R8,2022-09-15
4533231,1663286400000,15,125265722,240,Motor vehicle theft,10,10H10,"Residence, Home (Includes Apartment)",5849 SHERMAN,5800-5899,SHERMAN,,,77011,TXHPD0000,H,SECOND WARD,76X6PMRM+XF,2022-09-15
4533233,1663027200000,13,123488022,290,"Destruction, damage, vandalism",02,02A30,"Parking Lot, Garage",2349 SHEPHERD,2300-2399,SHEPHERD,DR,N,77008,TXHPD0000,C,NEARTOWN - MONTROSE,76X6PHWQ+2Q,2022-09-12
4533242,1663372800000,17,125609522,23C,Shoplifting,01,01A20,Convenience Store,949 WESTHEIMER,900-999,WESTHEIMER,RD,,77006,TXHPD0000,C,NEARTOWN - MONTROSE,76X6PJV5+RC,2022-09-16
4533252,1662940800000,07,122821122,23C,Shoplifting,01,01A30,"Department, Discount Store",1949 GRAY,1900-1999,GRAY,ST,W,77019,TXHPD0000,D,MIDTOWN,76X6PJVP+GP,2022-09-11
4533253,1663372800000,01,125658322,26A,"False pretenses, swindle",01,01A20,"Residence, Home (Includes Apartment)",1949 GRAY,1900-1999,GRAY,ST,W,77019,TXHPD0000,D,MIDTOWN,76X6PJVP+GP,2022-09-16
4533267,1662940800000,19,123210622,23G,Theft of motor vehicle parts or accessory,01,01A20,"Parking Lot, Garage",349 WESTHEIMER,300-399,WESTHEIMER,RD,,77006,TXHPD0000,C,NEARTOWN - MONTROSE,76X6PJV7+RV,2022-09-11
4533268,1662940800000,20,123208222,23F,Theft from motor vehicle,01,01A20,"Parking Lot, Garage",349 WESTHEIMER,300-399,WESTHEIMER,RD,,77006,TXHPD0000,C,NEARTOWN - MONTROSE,76X6PJV7+RV,2022-09-11
4533269,1662940800000,19,123451922,23F,Theft from motor vehicle,01,01A20,"Parking Lot, Garage",349 WESTHEIMER,300-399,WESTHEIMER,RD,,77006,TXHPD0000,C,NEARTOWN - MONTROSE,76X6PJV7+RV,2022-09-11
4533271,1663286400000,20,125508422,23G,Theft of motor vehicle parts or accessory,18,18F40,"Parking Lot, Garage",1849 VOSS,1800-1899,VOSS,RD,S,77057,TXHPD0000,G,GREATER UPTOWN,76X6PFXX+2J,2022-09-15
4533279,1662854400000,06,122462422,220,"Burglary, Breaking and Entering",10,10H40,"Commercial, Office Building",2449 AUSTIN,2400-2499,AUSTIN,ST,,77004,TXHPD0000,D,MIDTOWN,76X6PJVJ+M3,2022-09-10
4533293,1663200000000,00,124406122,26C,Impersonation,11,11H10,"Residence, Home (Includes Apartment)",6649 AVENUE H,6600-6699,AVENUE H,,,77011,TXHPD0000,I,MAGNOLIA PARK,76X6PMVV+34,2022-09-14
4533298,1663027200000,00,123961322,26B,"Credit card, ATM fraud",20,20G50,"Residence, Home (Includes Apartment)",9149 BRIAR FOREST,9100-9199,BRIAR FOREST,DR,,77024,TXHPD0000,G,MEMORIAL,76X6PFXC+F2,2022-09-12
4533324,1662768000000,22,122479122,23H,All other larceny,10,10H40,"Bar, Nightclub",2449 SAN JACINTO,2400-2499,SAN JACINTO,ST,,77002,TXHPD0000,D,MIDTOWN,76X6PJWH+28,2022-09-09
4533339,1662854400000,21,122670622,290,"Destruction, damage, vandalism",20,20G20,"Residence, Home (Includes Apartment)",1249 WILCREST,1200-1299,WILCREST,DR,,77042,TXHPD0000,G,BRIAR FOREST,76X6QC2H+65,2022-09-10
4533349,1663286400000,15,125109322,23G,Theft of motor vehicle parts or accessory,20,20G20,"Parking Lot, Garage",10449 VALLEY FORGE,10400-10499,VALLEY FORGE,DR,,77042,TXHPD0000,G,BRIAR FOREST,76X6QC2Q+3X,2022-09-15
4533350,1663113600000,06,124070122,23F,Theft from motor vehicle,01,01A20,"Highway, Road, Street, Alley",3249 LAMAR,3200-3299,LAMAR,ST,W,77019,TXHPD0000,I,GREATER EASTWOOD,76X6PMV3+VG,2022-09-13
4533359,1663200000000,11,124471122,23F,Theft from motor vehicle,10,10H40,"Parking Lot, Garage",2249 AUSTIN,2200-2299,AUSTIN,ST,,77002,TXHPD0000,D,MIDTOWN,76X6PJWJ+6F,2022-09-14
4533360,1662768000000,07,121939722,23F,Theft from motor vehicle,10,10H40,"Highway, Road, Street, Alley",2249 AUSTIN,2200-2299,AUSTIN,ST,,77002,TXHPD0000,D,MIDTOWN,76X6PJWJ+6F,2022-09-09
4533387,1663372800000,02,125351122,26F,Identify theft,10,10H40,Auto Dealership New/Used,1249 HADLEY,1200-1299,HADLEY,ST,,77002,TXHPD0000,D,MIDTOWN,76X6PJWH+CR,2022-09-16
4533398,1663200000000,00,124342022,240,Motor vehicle theft,01,01A10,"Residence, Home (Includes Apartment)",1849 ST JOSEPH,1800-1899,ST JOSEPH,PKWY,,77003,TXHPD0000,I,DOWNTOWN,76X6PJWP+9R,2022-09-14
4533415,1663286400000,00,124861322,23F,Theft from motor vehicle,01,01A20,"Other, Unknown",449 PACIFIC,400-499,PACIFIC,,,77006,TXHPD0000,C,NEARTOWN - MONTROSE,76X6PJW7+M7,2022-09-15
4533422,1663372800000,18,125702922,23F,Theft from motor vehicle,10,10H30,"Highway, Road, Street, Alley",2249 LEELAND,2200-2299,LEELAND,,,77003,TXHPD0000,I,DOWNTOWN,76X6PJWR+CW,2022-09-16
4533424,1662854400000,16,122585122,23C,Shoplifting,10,10H40,Speciality Store,2649 LOUISIANA,2600-2699,LOUISIANA,ST,,77006,TXHPD0000,C,MIDTOWN,76X6PJWF+J6,2022-09-10
4533447,1662768000000,21,122497622,220,"Burglary, Breaking and Entering",01,01A30,"Residence, Home (Includes Apartment)",2049 MORSE,2000-2099,MORSE,ST,,77019,TXHPD0000,C,NEARTOWN - MONTROSE,76X6PHXV+2R,2022-09-09
4533448,1662768000000,21,122497622,290,"Destruction, damage, vandalism",01,01A30,"Residence, Home (Includes Apartment)",2049 MORSE,2000-2099,MORSE,ST,,77019,TXHPD0000,C,NEARTOWN - MONTROSE,76X6PHXV+2R,2022-09-09
4533454,1662854400000,20,122976222,210,"Extortion, Blackmail",18,18F30,"Residence, Home (Includes Apartment)",5949 SAN FELIPE,5900-5999,SAN FELIPE,ST,,77057,TXHPD0000,G,GREATER UPTOWN,76X6PGX7+W8,2022-09-10
4533459,1663027200000,23,123762622,26A,"False pretenses, swindle",20,20G40,Arena/Stadium/Fairgrounds/Coliseum,12249 BRIAR FOREST,12200-12299,BRIAR FOREST,DR,,77077,TXHPD0000,G,BRIAR FOREST,76X6QC33+3Q,2022-09-12
4533462,1663372800000,13,125519722,23H,All other larceny,10,10H10,"Residence, Home (Includes Apartment)",149 BRYAN,100-199,BRYAN,,,77011,TXHPD0000,H,SECOND WARD,76X6PMWG+67,2022-09-16
4533468,1663372800000,14,125541922,23F,Theft from motor vehicle,18,18F20,"Parking Lot, Garage",1749 POST OAK,1700-1799,POST OAK,LN,S,77056,TXHPD0000,G,GREATER UPTOWN,76X6PGXQ+PG,2022-09-16
4533490,1662768000000,18,122899122,290,"Destruction, damage, vandalism",01,01A30,"Residence, Home (Includes Apartment)",2149 WELCH,2100-2199,WELCH,ST,,77019,TXHPD0000,G,AFTON OAKS / RIVER OAKS AREA,76X6PHXQ+65,2022-09-09
4533503,1663113600000,22,124215022,23F,Theft from motor vehicle,10,10H40,"Parking Lot, Garage",2449 MILAM,2400-2499,MILAM,ST,,77006,TXHPD0000,C,MIDTOWN,76X6PJWF+WX,2022-09-13
4533504,1663113600000,22,124215022,290,"Destruction, damage, vandalism",10,10H40,"Parking Lot, Garage",2449 MILAM,2400-2499,MILAM,ST,,77006,TXHPD0000,C,MIDTOWN,76X6PJWF+WX,2022-09-13
4533510,1662940800000,22,123817322,23F,Theft from motor vehicle,20,20G40,"Residence, Home (Includes Apartment)",11449 LONG PINE,11400-11499,LONG PINE,DR,,77077,TXHPD0000,G,BRIAR FOREST,76X6QC3C+47,2022-09-11
4533513,1663027200000,20,123679422,290,"Destruction, damage, vandalism",09,09C20,Restaurant,1349 WAYSIDE,1300-1399,WAYSIDE,DR,N,77020,TXHPD0000,I,MAGNOLIA PARK,76X6PMWW+5V,2022-09-12
4533520,1662768000000,22,122394422,240,Motor vehicle theft,01,01A20,"Highway, Road, Street, Alley",2449 TAFT,2400-2499,TAFT,ST,,77006,TXHPD0000,C,NEARTOWN - MONTROSE,76X6PJX7+5Q,2022-09-09
4533535,1663113600000,19,124685022,23H,All other larceny,01,01A10,"Drug Store, Doctors Office, Hospital",1849 CRAWFORD,1800-1899,CRAWFORD,ST,,77002,TXHPD0000,I,DOWNTOWN,76X6PJWP+X4,2022-09-13
4533538,1663286400000,14,125037622,23F,Theft from motor vehicle,18,18F20,"Parking Lot, Garage",5149 SAN FELIPE,5100-5199,SAN FELIPE,ST,,77056,TXHPD0000,G,GREATER UPTOWN,76X6QG2P+33,2022-09-15
4533552,1662940800000,15,123033822,23H,All other larceny,20,20G80,"Residence, Home (Includes Apartment)",13249 BRIAR FOREST,13200-13299,BRIAR FOREST,DR,,77077,TXHPD0000,G,ELDRIDGE / WEST OAKS,76X6Q93H+P3,2022-09-11
4533558,1663372800000,03,125357322,290,"Destruction, damage, vandalism",10,10H40,Convenience Store,2149 FANNIN,2100-2199,FANNIN,ST,,77002,TXHPD0000,D,MIDTOWN,76X6PJXH+4M,2022-09-16
4533577,1663372800000,04,125422922,290,"Destruction, damage, vandalism",01,01A20,"Bar, Nightclub",2349 CROCKER,2300-2399,CROCKER,ST,,77006,TXHPD0000,C,NEARTOWN - MONTROSE,76X6PJX6+95,2022-09-16
4533593,1663372800000,07,125436922,220,"Burglary, Breaking and Entering",10,10H40,"Bar, Nightclub",2249 TRAVIS,2200-2299,TRAVIS,ST,,77002,TXHPD0000,C,MIDTOWN,76X6PJXG+7P,2022-09-16
4533605,1662854400000,12,125657522,23H,All other larceny,20,20G50,"Other, Unknown",949 WILCREST,900-999,WILCREST,DR,N,77079,TXHPD0000,G,BRIAR FOREST,76X6QC3G+CH,2022-09-10
4533607,1663286400000,12,125032922,250,"Counterfeiting, forgery",20,20G50,"Residence, Home (Includes Apartment)",949 WILCREST,900-999,WILCREST,DR,N,77079,TXHPD0000,G,BRIAR FOREST,76X6QC3G+CH,2022-09-15
4533617,1663200000000,18,124651222,240,Motor vehicle theft,01,01A30,"Residence, Home (Includes Apartment)",1849 HULDY,1800-1899,HULDY,ST,,77019,TXHPD0000,C,NEARTOWN - MONTROSE,76X6PHXR+R4,2022-09-14
4533638,1663286400000,04,124823622,220,"Burglary, Breaking and Entering",01,01A20,"Bar, Nightclub",2449 BRAZOS,2400-2499,BRAZOS,ST,,77006,TXHPD0000,C,MIDTOWN,76X6PJXC+GX,2022-09-15
