beat,district,area_sq_mi,placename,population,offense_type,nibrs_class,total19,total20,total21,total22,last12mos,total_prior3years,avg_prior3years,inc_19to21,inc_19tolast12,inc_21tolast12,inc_prior3yearavgtolast12,rate19,rate20,rate21,rate_last12,rate_prior3years
12D20,12,3.83700574,Sage,22000,Prostitution,40A,0,1,1,2,2,2,0.7,NA,NA,100,186,0,4.5,4.5,9.1,3.2
12D20,12,3.83700574,Sage,22000,Purchasing prostitution,40C,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,4.5,0,0,1.4
12D20,12,3.83700574,Sage,22000,Purse-snatching,23B,3,3,1,0,0,7,2.3,-66.7,-100,-100,-100,13.6,13.6,4.5,0,10.5
12D20,12,3.83700574,Sage,22000,Robbery,120,46,68,54,11,36,168,56,17.4,-21.7,-33.3,-36,209.1,309.1,245.5,163.6,254.5
12D20,12,3.83700574,Sage,22000,Shoplifting,23C,69,82,53,31,63,204,68,-23.2,-8.7,18.9,-7,313.6,372.7,240.9,286.4,309.1
12D20,12,3.83700574,Sage,22000,Simple assault,13B,226,206,186,78,189,618,206,-17.7,-16.4,1.6,-8,1027.3,936.4,845.5,859.1,936.4
12D20,12,3.83700574,Sage,22000,Statutory rape,36B,0,0,2,1,3,2,0.7,NA,NA,50,329,0,0,9.1,13.6,3.2
12D20,12,3.83700574,Sage,22000,Stolen property offenses,280,0,1,1,0,1,2,0.7,NA,NA,0,43,0,4.5,4.5,4.5,3.2
12D20,12,3.83700574,Sage,22000,Theft from building,23D,21,8,12,3,9,41,13.7,-42.9,-57.1,-25,-34,95.5,36.4,54.5,40.9,62.3
12D20,12,3.83700574,Sage,22000,Theft from motor vehicle,23F,273,252,223,64,194,748,249.3,-18.3,-28.9,-13,-22,1240.9,1145.5,1013.6,881.8,1133.2
12D20,12,3.83700574,Sage,22000,Theft of motor vehicle parts or accessory,23G,60,53,90,80,137,203,67.7,50,128.3,52.2,102,272.7,240.9,409.1,622.7,307.7
12D20,12,3.83700574,Sage,22000,Trespass of real property,90J,0,38,32,14,35,70,23.3,NA,NA,9.4,50,0,172.7,145.5,159.1,105.9
12D20,12,3.83700574,Sage,22000,Weapon law violations,520,7,12,25,6,21,44,14.7,257.1,200,-16,43,31.8,54.5,113.6,95.5,66.8
12D20,12,3.83700574,Sage,22000,Wire fraud,26E,0,0,0,1,1,0,0,NA,NA,NA,NA,0,0,0,4.5,0
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Aggravated Assault,13A,45,58,61,21,52,164,54.7,35.6,15.6,-14.8,-5,300,386.7,406.7,346.7,364.7
12D30,12,3.99301158,Gulf Palms and Beamer,15000,All other larceny,23H,62,60,60,20,49,182,60.7,-3.2,-21,-18.3,-19,413.3,400,400,326.7,404.7
12D30,12,3.99301158,Gulf Palms and Beamer,15000,All other offenses,90Z,0,35,56,20,54,91,30.3,NA,NA,-3.6,78,0,233.3,373.3,360,202
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Animal Cruelty,720,2,1,1,2,2,4,1.3,-50,0,100,54,13.3,6.7,6.7,13.3,8.7
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Arson,200,2,2,2,1,3,6,2,0,50,50,50,13.3,13.3,13.3,20,13.3
12D30,12,3.99301158,Gulf Palms and Beamer,15000,"Burglary, Breaking and Entering",220,62,79,48,26,58,189,63,-22.6,-6.5,20.8,-8,413.3,526.7,320,386.7,420
12D30,12,3.99301158,Gulf Palms and Beamer,15000,"Counterfeiting, forgery",250,14,10,6,3,7,30,10,-57.1,-50,16.7,-30,93.3,66.7,40,46.7,66.7
12D30,12,3.99301158,Gulf Palms and Beamer,15000,"Credit card, ATM fraud",26B,5,7,8,5,11,20,6.7,60,120,37.5,64,33.3,46.7,53.3,73.3,44.7
12D30,12,3.99301158,Gulf Palms and Beamer,15000,"Destruction, damage, vandalism",290,126,97,83,28,83,306,102,-34.1,-34.1,0,-19,840,646.7,553.3,553.3,680
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Disorderly conduct,90C,0,3,10,8,16,13,4.3,NA,NA,60,272,0,20,66.7,106.7,28.7
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Driving under the influence,90D,0,41,38,7,29,79,26.3,NA,NA,-23.7,10,0,273.3,253.3,193.3,175.3
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Drug equipment violations,35B,6,1,1,1,2,8,2.7,-83.3,-66.7,100,-26,40,6.7,6.7,13.3,18
12D30,12,3.99301158,Gulf Palms and Beamer,15000,"Drug, narcotic violations",35A,33,25,20,9,17,78,26,-39.4,-48.5,-15,-35,220,166.7,133.3,113.3,173.3
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Drunkenness,90E,0,1,0,1,1,1,0.3,NA,NA,NA,233,0,6.7,0,6.7,2
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Embezzlement,270,2,1,0,0,0,3,1,-100,-100,NA,-100,13.3,6.7,0,0,6.7
12D30,12,3.99301158,Gulf Palms and Beamer,15000,"Extortion, Blackmail",210,2,0,1,0,1,3,1,-50,-50,0,0,13.3,0,6.7,6.7,6.7
12D30,12,3.99301158,Gulf Palms and Beamer,15000,"False pretenses, swindle",26A,17,8,9,4,7,34,11.3,-47.1,-58.8,-22.2,-38,113.3,53.3,60,46.7,75.3
12D30,12,3.99301158,Gulf Palms and Beamer,15000,"Family offenses, no violence",90F,0,4,3,0,1,7,2.3,NA,NA,-66.7,-57,0,26.7,20,6.7,15.3
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Forcible fondling,11D,1,1,3,0,2,5,1.7,200,100,-33.3,18,6.7,6.7,20,13.3,11.3
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Forcible rape,11A,2,1,3,1,4,6,2,50,100,33.3,100,13.3,6.7,20,26.7,13.3
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Forcible sodomy,11B,0,1,3,0,2,4,1.3,NA,NA,-33.3,54,0,6.7,20,13.3,8.7
12D30,12,3.99301158,Gulf Palms and Beamer,15000,From coin-operated machine or device,23E,1,0,0,0,0,1,0.3,-100,-100,NA,-100,6.7,0,0,0,2
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Hacking/Computer Invasion,26G,1,0,0,0,0,1,0.3,-100,-100,NA,-100,6.7,0,0,0,2
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Human Trafficking/Commercial Sex Act,64A,1,0,0,0,0,1,0.3,-100,-100,NA,-100,6.7,0,0,0,2
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Identify theft,26F,6,12,5,5,6,23,7.7,-16.7,0,20,-22,40,80,33.3,40,51.3
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Impersonation,26C,3,0,0,0,0,3,1,-100,-100,NA,-100,20,0,0,0,6.7
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Intimidation,13C,67,100,101,38,96,268,89.3,50.7,43.3,-5,8,446.7,666.7,673.3,640,595.3
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Liquor law violations,90G,0,2,1,0,1,3,1,NA,NA,0,0,0,13.3,6.7,6.7,6.7
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Motor vehicle theft,240,70,92,93,40,94,255,85,32.9,34.3,1.1,11,466.7,613.3,620,626.7,566.7
12D30,12,3.99301158,Gulf Palms and Beamer,15000,"Murder, non-negligent",09A,1,1,4,0,2,6,2,300,100,-50,0,6.7,6.7,26.7,13.3,13.3
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Pocket-picking,23A,1,0,1,0,1,2,0.7,0,0,0,43,6.7,0,6.7,6.7,4.7
12D30,12,3.99301158,Gulf Palms and Beamer,15000,"Pornographs, obscene material",370,1,3,1,0,1,5,1.7,0,0,0,-41,6.7,20,6.7,6.7,11.3
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Prostitution,40A,2,0,2,0,1,4,1.3,0,-50,-50,-23,13.3,0,13.3,6.7,8.7
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Purse-snatching,23B,0,0,2,0,1,2,0.7,NA,NA,-50,43,0,0,13.3,6.7,4.7
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Robbery,120,19,24,23,5,20,66,22,21.1,5.3,-13,-9,126.7,160,153.3,133.3,146.7
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Shoplifting,23C,3,1,1,2,2,5,1.7,-66.7,-33.3,100,18,20,6.7,6.7,13.3,11.3
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Simple assault,13B,133,120,107,45,112,360,120,-19.5,-15.8,4.7,-7,886.7,800,713.3,746.7,800
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Statutory rape,36B,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,6.7,6.7,2
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Theft from building,23D,7,11,10,3,9,28,9.3,42.9,28.6,-10,-3,46.7,73.3,66.7,60,62
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Theft from motor vehicle,23F,147,131,86,45,91,364,121.3,-41.5,-38.1,5.8,-25,980,873.3,573.3,606.7,808.7
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Theft of motor vehicle parts or accessory,23G,24,42,62,39,75,128,42.7,158.3,212.5,21,76,160,280,413.3,500,284.7
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Trespass of real property,90J,0,14,13,5,14,27,9,NA,NA,7.7,56,0,93.3,86.7,93.3,60
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Weapon law violations,520,2,6,10,3,6,18,6,400,200,-40,0,13.3,40,66.7,40,40
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Welfare fraud,26D,0,0,1,0,0,1,0.3,NA,NA,-100,-100,0,0,6.7,0,2
12D30,12,3.99301158,Gulf Palms and Beamer,15000,Wire fraud,26E,0,0,1,1,1,1,0.3,NA,NA,0,233,0,0,6.7,6.7,2
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Aggravated Assault,13A,63,94,85,48,99,242,80.7,34.9,57.1,16.5,23,572.7,854.5,772.7,900,733.6
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,All other larceny,23H,65,72,75,39,75,212,70.7,15.4,15.4,0,6,590.9,654.5,681.8,681.8,642.7
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,All other offenses,90Z,0,63,60,6,43,123,41,NA,NA,-28.3,5,0,572.7,545.5,390.9,372.7
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Animal Cruelty,720,3,2,4,0,3,9,3,33.3,0,-25,0,27.3,18.2,36.4,27.3,27.3
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Arson,200,0,1,1,0,0,2,0.7,NA,NA,-100,-100,0,9.1,9.1,0,6.4
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,"Burglary, Breaking and Entering",220,75,68,79,43,89,222,74,5.3,18.7,12.7,20,681.8,618.2,718.2,809.1,672.7
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,"Counterfeiting, forgery",250,6,10,12,3,12,28,9.3,100,100,0,29,54.5,90.9,109.1,109.1,84.5
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,"Credit card, ATM fraud",26B,7,8,5,6,7,20,6.7,-28.6,0,40,4,63.6,72.7,45.5,63.6,60.9
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,"Destruction, damage, vandalism",290,97,87,102,49,117,286,95.3,5.2,20.6,14.7,23,881.8,790.9,927.3,1063.6,866.4
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Disorderly conduct,90C,0,3,10,4,11,13,4.3,NA,NA,10,156,0,27.3,90.9,100,39.1
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Driving under the influence,90D,0,49,31,10,25,80,26.7,NA,NA,-19.4,-6,0,445.5,281.8,227.3,242.7
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Drug equipment violations,35B,3,5,4,1,4,12,4,33.3,33.3,0,0,27.3,45.5,36.4,36.4,36.4
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,"Drug, narcotic violations",35A,26,24,22,10,21,72,24,-15.4,-19.2,-4.5,-12,236.4,218.2,200,190.9,218.2
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Drunkenness,90E,0,3,0,0,0,3,1,NA,NA,NA,-100,0,27.3,0,0,9.1
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Embezzlement,270,0,1,1,1,1,2,0.7,NA,NA,0,43,0,9.1,9.1,9.1,6.4
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,"Extortion, Blackmail",210,1,1,0,0,0,2,0.7,-100,-100,NA,-100,9.1,9.1,0,0,6.4
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,"False pretenses, swindle",26A,9,4,6,3,7,19,6.3,-33.3,-22.2,16.7,11,81.8,36.4,54.5,63.6,57.3
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,"Family offenses, no violence",90F,0,3,4,0,2,7,2.3,NA,NA,-50,-13,0,27.3,36.4,18.2,20.9
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Forcible fondling,11D,3,3,2,0,1,8,2.7,-33.3,-66.7,-50,-63,27.3,27.3,18.2,9.1,24.5
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Forcible rape,11A,4,3,3,2,3,10,3.3,-25,-25,0,-9,36.4,27.3,27.3,27.3,30
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Forcible sodomy,11B,3,1,3,1,1,7,2.3,0,-66.7,-66.7,-57,27.3,9.1,27.3,9.1,20.9
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,From coin-operated machine or device,23E,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,9.1,9.1,2.7
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Hacking/Computer Invasion,26G,0,0,2,0,1,2,0.7,NA,NA,-50,43,0,0,18.2,9.1,6.4
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Identify theft,26F,4,8,14,3,12,26,8.7,250,200,-14.3,38,36.4,72.7,127.3,109.1,79.1
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Impersonation,26C,4,0,0,1,1,4,1.3,-100,-75,NA,-23,36.4,0,0,9.1,11.8
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Intimidation,13C,46,77,131,44,129,254,84.7,184.8,180.4,-1.5,52,418.2,700,1190.9,1172.7,770
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,"Kidnapping, abduction",100,2,1,1,0,1,4,1.3,-50,-50,0,-23,18.2,9.1,9.1,9.1,11.8
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Motor vehicle theft,240,76,93,85,23,65,254,84.7,11.8,-14.5,-23.5,-23,690.9,845.5,772.7,590.9,770
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,"Murder, non-negligent",09A,0,2,0,0,0,2,0.7,NA,NA,NA,-100,0,18.2,0,0,6.4
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,"Pornographs, obscene material",370,1,0,1,0,1,2,0.7,0,0,0,43,9.1,0,9.1,9.1,6.4
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Purse-snatching,23B,1,2,0,0,0,3,1,-100,-100,NA,-100,9.1,18.2,0,0,9.1
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Robbery,120,23,25,15,4,11,63,21,-34.8,-52.2,-26.7,-48,209.1,227.3,136.4,100,190.9
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Shoplifting,23C,9,2,5,3,8,16,5.3,-44.4,-11.1,60,51,81.8,18.2,45.5,72.7,48.2
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Simple assault,13B,156,144,136,49,125,436,145.3,-12.8,-19.9,-8.1,-14,1418.2,1309.1,1236.4,1136.4,1320.9
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Statutory rape,36B,1,0,0,0,0,1,0.3,-100,-100,NA,-100,9.1,0,0,0,2.7
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Stolen property offenses,280,0,0,1,0,0,1,0.3,NA,NA,-100,-100,0,0,9.1,0,2.7
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Theft from building,23D,12,7,6,4,5,25,8.3,-50,-58.3,-16.7,-40,109.1,63.6,54.5,45.5,75.5
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Theft from motor vehicle,23F,69,85,50,23,55,204,68,-27.5,-20.3,10,-19,627.3,772.7,454.5,500,618.2
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Theft of motor vehicle parts or accessory,23G,15,29,32,31,56,76,25.3,113.3,273.3,75,121,136.4,263.6,290.9,509.1,230
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Trespass of real property,90J,0,12,12,3,13,24,8,NA,NA,8.3,62,0,109.1,109.1,118.2,72.7
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Weapon law violations,520,5,5,7,7,10,17,5.7,40,100,42.9,75,45.5,45.5,63.6,90.9,51.8
12D40,12,9.68663455,Scarsdale and Ellington Field,11000,Wire fraud,26E,1,0,0,0,0,1,0.3,-100,-100,NA,-100,9.1,0,0,0,2.7
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Aggravated Assault,13A,22,15,19,6,17,56,18.7,-13.6,-22.7,-10.5,-9,84.6,57.7,73.1,65.4,71.9
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,All other larceny,23H,53,58,50,13,44,161,53.7,-5.7,-17,-12,-18,203.8,223.1,192.3,169.2,206.5
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,All other offenses,90Z,0,20,29,15,33,49,16.3,NA,NA,13.8,102,0,76.9,111.5,126.9,62.7
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Animal Cruelty,720,0,2,4,0,3,6,2,NA,NA,-25,50,0,7.7,15.4,11.5,7.7
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Bad checks,90A,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,3.8,0,0,1.2
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Bribery,510,0,0,0,1,1,0,0,NA,NA,NA,NA,0,0,0,3.8,0
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,"Burglary, Breaking and Entering",220,41,32,32,23,47,105,35,-22,14.6,46.9,34,157.7,123.1,123.1,180.8,134.6
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,"Counterfeiting, forgery",250,24,23,19,1,8,66,22,-20.8,-66.7,-57.9,-64,92.3,88.5,73.1,30.8,84.6
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,"Credit card, ATM fraud",26B,30,8,13,1,10,51,17,-56.7,-66.7,-23.1,-41,115.4,30.8,50,38.5,65.4
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,"Destruction, damage, vandalism",290,59,49,42,22,42,150,50,-28.8,-28.8,0,-16,226.9,188.5,161.5,161.5,192.3
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Disorderly conduct,90C,0,4,2,2,3,6,2,NA,NA,50,50,0,15.4,7.7,11.5,7.7
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Driving under the influence,90D,0,11,7,8,12,18,6,NA,NA,71.4,100,0,42.3,26.9,46.2,23.1
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Drug equipment violations,35B,0,1,2,0,0,3,1,NA,NA,-100,-100,0,3.8,7.7,0,3.8
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,"Drug, narcotic violations",35A,6,7,4,0,2,17,5.7,-33.3,-66.7,-50,-65,23.1,26.9,15.4,7.7,21.9
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Drunkenness,90E,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,3.8,0,0,1.2
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Embezzlement,270,2,0,0,1,1,2,0.7,-100,-50,NA,43,7.7,0,0,3.8,2.7
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,"Extortion, Blackmail",210,2,1,0,0,0,3,1,-100,-100,NA,-100,7.7,3.8,0,0,3.8
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,"False pretenses, swindle",26A,12,12,8,5,9,32,10.7,-33.3,-25,12.5,-16,46.2,46.2,30.8,34.6,41.2
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,"Family offenses, no violence",90F,0,4,1,1,1,5,1.7,NA,NA,0,-41,0,15.4,3.8,3.8,6.5
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Forcible fondling,11D,1,3,2,1,1,6,2,100,0,-50,-50,3.8,11.5,7.7,3.8,7.7
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Forcible rape,11A,2,2,1,1,2,5,1.7,-50,0,100,18,7.7,7.7,3.8,7.7,6.5
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Forcible sodomy,11B,1,3,2,1,1,6,2,100,0,-50,-50,3.8,11.5,7.7,3.8,7.7
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,From coin-operated machine or device,23E,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,3.8,0,0,1.2
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Hacking/Computer Invasion,26G,3,2,1,1,2,6,2,-66.7,-33.3,100,0,11.5,7.7,3.8,7.7,7.7
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Identify theft,26F,19,28,36,4,20,83,27.7,89.5,5.3,-44.4,-28,73.1,107.7,138.5,76.9,106.5
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Impersonation,26C,2,1,0,0,0,3,1,-100,-100,NA,-100,7.7,3.8,0,0,3.8
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Intimidation,13C,38,60,58,20,51,156,52,52.6,34.2,-12.1,-2,146.2,230.8,223.1,196.2,200
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,"Kidnapping, abduction",100,0,0,1,0,1,1,0.3,NA,NA,0,233,0,0,3.8,3.8,1.2
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Motor vehicle theft,240,6,11,13,3,7,30,10,116.7,16.7,-46.2,-30,23.1,42.3,50,26.9,38.5
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,"Murder, non-negligent",09A,0,1,0,0,0,1,0.3,NA,NA,NA,-100,0,3.8,0,0,1.2
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Pocket-picking,23A,0,0,1,1,2,1,0.3,NA,NA,100,567,0,0,3.8,7.7,1.2
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,"Pornographs, obscene material",370,3,0,2,1,3,5,1.7,-33.3,0,50,76,11.5,0,7.7,11.5,6.5
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Prostitution,40A,0,0,0,2,2,0,0,NA,NA,NA,NA,0,0,0,7.7,0
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Purse-snatching,23B,1,0,0,0,0,1,0.3,-100,-100,NA,-100,3.8,0,0,0,1.2
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Robbery,120,11,4,5,3,7,20,6.7,-54.5,-36.4,40,4,42.3,15.4,19.2,26.9,25.8
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Shoplifting,23C,22,16,15,4,11,53,17.7,-31.8,-50,-26.7,-38,84.6,61.5,57.7,42.3,68.1
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Simple assault,13B,59,52,65,26,63,176,58.7,10.2,6.8,-3.1,7,226.9,200,250,242.3,225.8
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Statutory rape,36B,1,0,0,0,0,1,0.3,-100,-100,NA,-100,3.8,0,0,0,1.2
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Stolen property offenses,280,0,0,1,0,0,1,0.3,NA,NA,-100,-100,0,0,3.8,0,1.2
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Theft from building,23D,8,6,4,2,3,18,6,-50,-62.5,-25,-50,30.8,23.1,15.4,11.5,23.1
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Theft from motor vehicle,23F,89,46,35,17,42,170,56.7,-60.7,-52.8,20,-26,342.3,176.9,134.6,161.5,218.1
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Theft of motor vehicle parts or accessory,23G,4,9,14,9,18,27,9,250,350,28.6,100,15.4,34.6,53.8,69.2,34.6
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Trespass of real property,90J,0,11,12,4,10,23,7.7,NA,NA,-16.7,30,0,42.3,46.2,38.5,29.6
12D50,12,8.93327581,"Bay Glen, Bay Oaks, Brook Forest and Bay Forest",26000,Weapon law violations,520,1,1,1,2,2,3,1,0,100,100,100,3.8,3.8,3.8,7.7,3.8
12D60,12,6.35832041,"NASA's Johnson Space Center, Meadow Green, Oakbrook West and Camino South",22000,Aggravated Assault,13A,43,74,57,29,62,174,58,32.6,44.2,8.8,7,195.5,336.4,259.1,281.8,263.6
12D60,12,6.35832041,"NASA's Johnson Space Center, Meadow Green, Oakbrook West and Camino South",22000,All other larceny,23H,82,121,100,31,84,303,101,22,2.4,-16,-17,372.7,550,454.5,381.8,459.1
12D60,12,6.35832041,"NASA's Johnson Space Center, Meadow Green, Oakbrook West and Camino South",22000,All other offenses,90Z,0,60,61,27,61,121,40.3,NA,NA,0,51,0,272.7,277.3,277.3,183.2
12D60,12,6.35832041,"NASA's Johnson Space Center, Meadow Green, Oakbrook West and Camino South",22000,Animal Cruelty,720,4,1,2,1,2,7,2.3,-50,-50,0,-13,18.2,4.5,9.1,9.1,10.5
12D60,12,6.35832041,"NASA's Johnson Space Center, Meadow Green, Oakbrook West and Camino South",22000,Arson,200,0,1,1,1,1,2,0.7,NA,NA,0,43,0,4.5,4.5,4.5,3.2
12D60,12,6.35832041,"NASA's Johnson Space Center, Meadow Green, Oakbrook West and Camino South",22000,Bad checks,90A,0,3,0,0,0,3,1,NA,NA,NA,-100,0,13.6,0,0,4.5
12D60,12,6.35832041,"NASA's Johnson Space Center, Meadow Green, Oakbrook West and Camino South",22000,Bribery,510,0,0,1,0,0,1,0.3,NA,NA,-100,-100,0,0,4.5,0,1.4
12D60,12,6.35832041,"NASA's Johnson Space Center, Meadow Green, Oakbrook West and Camino South",22000,"Burglary, Breaking and Entering",220,76,62,85,16,70,223,74.3,11.8,-7.9,-17.6,-6,345.5,281.8,386.4,318.2,337.7
